mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	3/4	2	1	1/4		1/4	1		9	51	D#3	3	5
1	1	0	1.0	0	0	3/4	2	1	1/4		1/4	1		3	57	A3	3	5
1	1	0	1.0	0	0	3/4	2	1	1/4		1/4	1		7	61	C#4	4	5
1	1	0	1.0	0	0	3/4	1	1	1/4		1/4	1		6	66	F#4	4	0
1	1	0	1.0	0	0	3/4	1	1	1/4		1/4	1		7	73	C#5	5	0
1	1	0	1.0	0	0	3/4	1	1	1/4		1/4	1		6	78	F#5	5	0
1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	F#3	3	6
1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61	C#4	4	6
1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	6
1	1	1	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	1
1	1	1	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	E5	5	1
1	1	1	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	81	A5	5	1
1	1	2	0.3333333333333333	1/2	1/2	3/4	2	1	1/12		1/8	2/3		3	57	A3	3	7
1	1	2	0.3333333333333333	1/2	1/2	3/4	2	1	1/12		1/8	2/3		9	63	D#4	4	7
1	1	2	0.3333333333333333	1/2	1/2	3/4	2	1	1/12		1/8	2/3		6	66	F#4	4	7
1	1	2	0.3333333333333333	1/2	1/2	3/4	1	1	1/12		1/8	2/3		5	71	B4	4	2
1	1	2	0.3333333333333333	1/2	1/2	3/4	1	1	1/12		1/8	2/3		6	78	F#5	5	2
1	1	2	0.3333333333333333	1/2	1/2	3/4	1	1	1/12		1/8	2/3		5	83	B5	5	2
1	1	7/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12		1/8	2/3		6	54	F#3	3	8
1	1	7/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12		1/8	2/3		7	61	C#4	4	8
1	1	7/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12		1/8	2/3		4	64	E4	4	8
1	1	7/3	0.3333333333333333	7/12	7/12	3/4	1	1	1/12		1/8	2/3		3	69	A4	4	3
1	1	7/3	0.3333333333333333	7/12	7/12	3/4	1	1	1/12		1/8	2/3		4	76	E5	5	3
1	1	7/3	0.3333333333333333	7/12	7/12	3/4	1	1	1/12		1/8	2/3		3	81	A5	5	3
1	1	8/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12		1/8	2/3		9	51	D#3	3	9
1	1	8/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12		1/8	2/3		3	57	A3	3	9
